1qu9_opt4_300k_1000sv_-104.4579_inside_map_.pdb,42.49945172233445
1qu9_opt4_300k_1000sv_-104.458_0_0.pdb,42.49945172233445
1qu9_opt4_300k_1000sv_-40.1113_224000_0.pdb,17.968982543730625
1qu9_opt4_300k_1000sv_-40.1327_168000_0.pdb,17.55680872191744
1qu9_opt4_300k_1000sv_-40.154_157000_0.pdb,17.5653316858039
1qu9_opt4_300k_1000sv_-40.1753_156000_0.pdb,17.58100148915709
1qu9_opt4_300k_1000sv_-40.1967_155000_0.pdb,17.584593886215984
1qu9_opt4_300k_1000sv_-40.218_154000_0.pdb,17.626179020012703
1qu9_opt4_300k_1000sv_-40.2393_152000_0.pdb,17.559561806224803
1qu9_opt4_300k_1000sv_-40.3033_151000_0.pdb,17.579519983044968
1qu9_opt4_300k_1000sv_-40.602_84000_5.07769e-37.pdb,17.49558113205684
1qu9_opt4_300k_1000sv_-40.6873_83000_1.16846e-36.pdb,17.63129539041134
1qu9_opt4_300k_1000sv_-40.7086_82000_2.3918e-36.pdb,17.90417605876235
1qu9_opt4_300k_1000sv_-40.7299_81000_1.37072e-35.pdb,17.82247294538494
1qu9_opt4_300k_1000sv_-40.7513_77000_6.52526e-34.pdb,17.634300847800418
1qu9_opt4_300k_1000sv_-40.7726_76000_1.05795e-33.pdb,17.653247248329578
1qu9_opt4_300k_1000sv_-40.9219_5000_0.0163905.pdb,18.27107461259154
1qu9_opt4_300k_1000sv_-41.0072_3000_0.102886.pdb,18.403584126285924
1qu9_opt4_300k_1000sv_-41.6942_2000_0.138624.pdb,17.705153987689272
1qu9_opt4_300k_1000sv_-44.4503_1000_0.468425.pdb,18.34373514879769
1qu9_opt4_300k_1000sv_0.0_incenter_.pdb,88.47717349860818
1qu9_opt4_300k_1000sv_0.0_original_structure_.pdb,42.49945172233445
1qu9_opt4_300k_1000sv_0.0_reversed_.pdb,42.49945172233445
1qu9_opt4_300k_1000sv_0.0_simboxcells_.pdb,88.47717349860818
1qu9_super.pdb,21.75695363669449
